,tweet_id,favorites,retweets
1849,675489971617296384,1367,648
1850,675483430902214656,1946,1053
1851,675432746517426176,1599,615
1852,675372240448454658,1798,547
1853,675362609739206656,1105,251
1854,675354435921575936,34542,18534
1855,675349384339542016,4152,2451
1856,675334060156301312,2934,1395
1857,675166823650848770,3817,1748
1858,675153376133427200,6641,2818
1859,675149409102012420,3941,1823
1860,675147105808306176,998,261
1861,675146535592706048,1263,339
1862,675145476954566656,2246,971
1863,675135153782571009,1364,532
1864,675113801096802304,2056,851
1865,675111688094527488,1014,274
1866,675109292475830276,2931,1221
1867,675047298674663426,1114,355
1868,675015141583413248,2851,1293
1869,675006312288268288,1026,244
1870,675003128568291329,1629,506
1871,674999807681908736,2366,1195
1872,674805413498527744,910,383
1873,674800520222154752,3162,931
1874,674793399141146624,2637,1180
1875,674790488185167872,1157,272
1876,674788554665512960,848,225
1877,674781762103414784,2097,1309
1878,674774481756377088,1184,514
1879,674767892831932416,1927,859
1880,674764817387900928,829,259
1881,674754018082705410,1431,482
1882,674752233200820224,1546,502
1883,674743008475090944,1470,591
1884,674742531037511680,514,54
1885,674739953134403584,1174,423
1886,674737130913071104,674,100
1887,674690135443775488,1204,500
1888,674670581682434048,1701,701
1889,674664755118911488,969,272
1890,674646392044941312,1505,541
1891,674644256330530816,1076,296
1892,674638615994089473,1763,630
1893,674632714662858753,1569,618
1894,674606911342424069,987,109
1895,674468880899788800,6517,2212
1896,674447403907457024,1114,384
1897,674436901579923456,1169,421
1898,674422304705744896,1495,572
1899,674416750885273600,713,150
1900,674410619106390016,1253,504
1901,674394782723014656,1571,616
1902,674372068062928900,893,333
1903,674330906434379776,584,78
1904,674318007229923329,1479,555
1905,674307341513269249,11889,7443
1906,674291837063053312,15474,6342
1907,674271431610523648,1644,778
1908,674269164442398721,935,246
1909,674265582246694913,1715,902
1910,674262580978937856,1357,489
1911,674255168825880576,1535,602
1912,674082852460433408,786,182
1913,674075285688614912,1020,307
1914,674063288070742018,6666,2387
1915,674053186244734976,3486,1406
1916,674051556661161984,1520,518
1917,674045139690631169,1481,692
1918,674042553264685056,753,138
1919,674038233588723717,1150,439
1920,674036086168010753,877,234
1921,674024893172875264,1874,1314
1922,674019345211760640,1184,323
1923,674014384960745472,1639,696
1924,674008982932058114,1255,380
1925,673956914389192708,2044,1039
1926,673919437611909120,1218,389
1927,673906403526995968,3337,1747
1928,673887867907739649,975,270
1929,673716320723169284,3222,815
1930,673715861853720576,3715,2240
1931,673711475735838725,1087,319
1932,673709992831262724,885,297
1933,673708611235921920,1118,309
1934,673707060090052608,1151,421
1935,673705679337693185,1310,423
1936,673700254269775872,1492,610
1937,673697980713705472,3974,2094
1938,673689733134946305,1817,691
1939,673688752737402881,1318,528
1940,673686845050527744,1505,466
1941,673680198160809984,1427,502
1942,673662677122719744,1305,385
1943,673656262056419329,750,260
1944,673636718965334016,1170,397
1945,673612854080196609,1652,779
1946,673583129559498752,1240,393
1947,673580926094458881,864,285
1948,673576835670777856,1441,597
1949,673363615379013632,1065,332
1950,673359818736984064,1521,714
1951,673355879178194945,1555,630
1952,673352124999274496,1720,576
1953,673350198937153538,763,224
1954,673345638550134785,2633,1377
1955,673343217010679808,1011,284
1956,673342308415348736,1319,632
1957,673320132811366400,14127,8474
1958,673317986296586240,902,282
1959,673295268553605120,7849,3384
1960,673270968295534593,1106,395
1961,673240798075449344,1478,773
1962,673213039743795200,2350,903
1963,673148804208660480,1776,674
1964,672997845381865473,2046,766
1965,672995267319328768,994,317
1966,672988786805112832,1013,306
1967,672984142909456390,1300,576
1968,672980819271634944,1879,1053
1969,672975131468300288,1761,983
1970,672970152493887488,997,377
1971,672968025906282496,1370,587
1972,672964561327235073,1482,688
1973,672902681409806336,1421,535
1974,672898206762672129,925,446
1975,672884426393653248,1623,880
1976,672877615439593473,1068,392
1977,672834301050937345,1369,612
1978,672828477930868736,1309,518
1979,672640509974827008,1011,342
1980,672622327801233409,1351,525
1981,672614745925664768,1273,625
1982,672609152938721280,1158,411
1983,672604026190569472,1163,432
1984,672594978741354496,1379,642
1985,672591762242805761,988,353
1986,672591271085670400,759,199
1987,672538107540070400,1069,395
1988,672523490734551040,678,184
1989,672488522314567680,1160,469
1990,672482722825261057,1182,643
1991,672481316919734272,739,130
1992,672475084225949696,1499,746
1993,672466075045466113,1411,575
1994,672272411274932228,6725,3592
1995,672267570918129665,1557,648
1996,672264251789176834,1193,365
1997,672256522047614977,2934,1655
1998,672254177670729728,1482,784
1999,672248013293752320,1792,645
2000,672245253877968896,714,165
2001,672239279297454080,930,338
2002,672231046314901505,1916,1068
2003,672222792075620352,815,225
2004,672205392827572224,2356,1227
2005,672169685991993344,1058,394
2006,672160042234327040,906,383
2007,672139350159835138,1828,769
2008,672125275208069120,2507,1214
2009,672095186491711488,1034,390
2010,672082170312290304,980,390
2011,672068090318987265,1354,546
2012,671896809300709376,8805,4413
2013,671891728106971137,1387,597
2014,671882082306625538,3609,1459
2015,671879137494245376,1477,729
2016,671874878652489728,1302,585
2017,671866342182637568,1170,535
2018,671855973984772097,953,483
2019,671789708968640512,7361,3704
2020,671768281401958400,1240,554
2021,671763349865160704,1751,976
2022,671744970634719232,1397,819
2023,671743150407421952,768,241
2024,671735591348891648,1498,794
2025,671729906628341761,8914,4642
2026,671561002136281088,13408,7699
2027,671550332464455680,953,220
2028,671547767500775424,1414,635
2029,671544874165002241,2079,1115
2030,671542985629241344,1139,601
2031,671538301157904385,962,420
2032,671536543010570240,1226,436
2033,671533943490011136,1071,612
2034,671528761649688577,877,273
2035,671520732782923777,1457,564
2036,671518598289059840,986,309
2037,671511350426865664,1683,772
2038,671504605491109889,7335,3753
2039,671497587707535361,962,474
2040,671488513339211776,1050,498
2041,671486386088865792,607,219
2042,671485057807351808,791,245
2043,671390180817915904,1475,783
2044,671362598324076544,1164,311
2045,671357843010908160,415,155
2046,671355857343524864,495,118
2047,671347597085433856,1011,461
2048,671186162933985280,767,228
2049,671182547775299584,1168,364
2050,671166507850801152,910,375
2051,671163268581498880,1733,1178
2052,671159727754231808,388,86
2053,671154572044468225,748,229
2054,671151324042559489,697,161
2055,671147085991960577,698,242
2056,671141549288370177,1215,693
2057,671138694582165504,967,426
2058,671134062904504320,778,205
2059,671122204919246848,3648,2695
2060,671115716440031232,1407,819
2061,671109016219725825,1192,467
2062,670995969505435648,1152,309
2063,670842764863651840,25582,9324
2064,670840546554966016,616,207
2065,670838202509447168,1162,736
2066,670833812859932673,464,132
2067,670832455012716544,765,231
2068,670826280409919488,5808,4325
2069,670823764196741120,806,201
2070,670822709593571328,634,102
2071,670815497391357952,3313,1647
2072,670811965569282048,1173,286
2073,670807719151067136,1195,521
2074,670804601705242624,2050,1005
2075,670803562457407488,351,93
2076,670797304698376195,758,250
2077,670792680469889025,868,293
2078,670789397210615808,691,254
2079,670786190031921152,627,213
2080,670783437142401025,851,419
2081,670782429121134593,1644,834
2082,670780561024270336,808,305
2083,670778058496974848,340,76
2084,670764103623966721,1119,452
2085,670755717859713024,465,120
2086,670733412878163972,999,538
2087,670727704916926465,866,391
2088,670717338665226240,1269,528
2089,670704688707301377,790,392
2090,670691627984359425,610,256
2091,670679630144274432,779,308
2092,670676092097810432,261,45
2093,670668383499735048,11180,5360
2094,670474236058800128,1588,811
2095,670468609693655041,364,89
2096,670465786746662913,1010,588
2097,670452855871037440,571,220
2098,670449342516494336,1238,714
2099,670444955656130560,6990,2097
2100,670442337873600512,677,207
2101,670435821946826752,1096,557
2102,670434127938719744,1466,688
2103,670433248821026816,335,121
2104,670428280563085312,1448,675
2105,670427002554466305,536,174
2106,670421925039075328,1366,682
2107,670420569653809152,656,332
2108,670417414769758208,591,341
2109,670411370698022913,2131,960
2110,670408998013820928,582,237
2111,670403879788544000,449,169
2112,670385711116361728,584,227
2113,670374371102445568,768,286
2114,670361874861563904,340,71
2115,670338931251150849,444,118
2116,670319130621435904,4010,1308
2117,670303360680108032,442,143
2118,670290420111441920,736,300
2119,670093938074779648,1076,358
2120,670086499208155136,724,267
2121,670079681849372674,2328,1338
2122,670073503555706880,1628,843
2123,670069087419133954,661,262
2124,670061506722140161,798,367
2125,670055038660800512,695,351
2126,670046952931721218,674,187
2127,670040295598354432,784,117
2128,670037189829525505,610,296
2129,670003130994700288,345,98
2130,669993076832759809,337,89
2131,669972011175813120,461,171
2132,669970042633789440,313,64
2133,669942763794931712,528,180
2134,669926384437997569,393,111
2135,669923323644657664,245,61
2136,669753178989142016,840,426
2137,669749430875258880,283,68
2138,669684865554620416,544,94
2139,669683899023405056,408,116
2140,669682095984410625,366,141
2141,669680153564442624,697,305
2142,669661792646373376,841,463
2143,669625907762618368,3688,1915
2144,669603084620980224,988,392
2145,669597912108789760,535,160
2146,669583744538451968,1549,989
2147,669573570759163904,450,153
2148,669571471778410496,1651,1065
2149,669567591774625800,243,60
2150,669564461267722241,402,130
2151,669393256313184256,378,81
2152,669375718304980992,1390,767
2153,669371483794317312,515,190
2154,669367896104181761,477,166
2155,669363888236994561,652,242
2156,669359674819481600,380,131
2157,669354382627049472,2821,1349
2158,669353438988365824,673,271
2159,669351434509529089,463,198
2160,669328503091937280,1052,440
2161,669327207240699904,599,121
2162,669324657376567296,514,218
2163,669216679721873412,941,409
2164,669214165781868544,460,178
2165,669203728096960512,1050,507
2166,669037058363662336,683,328
2167,669015743032369152,770,393
2168,669006782128353280,598,264
2169,669000397445533696,21722,6762
2170,668994913074286592,459,249
2171,668992363537309700,780,369
2172,668989615043424256,710,346
2173,668988183816871936,940,500
2174,668986018524233728,574,177
2175,668981893510119424,565,326
2176,668979806671884288,827,374
2177,668975677807423489,1365,619
2178,668967877119254528,154,25
2179,668960084974809088,739,251
2180,668955713004314625,295,74
2181,668932921458302977,280,61
2182,668902994700836864,330,106
2183,668892474547511297,412,161
2184,668872652652679168,550,315
2185,668852170888998912,470,174
2186,668826086256599040,456,147
2187,668815180734689280,596,285
2188,668779399630725120,733,397
2189,668655139528511488,551,229
2190,668645506898350081,936,574
2191,668643542311546881,922,562
2192,668641109086707712,1123,566
2193,668636665813057536,1083,510
2194,668633411083464705,2949,1746
2195,668631377374486528,748,339
2196,668627278264475648,332,122
2197,668625577880875008,411,140
2198,668623201287675904,1507,829
2199,668620235289837568,215,46
2200,668614819948453888,636,335
2201,668587383441514497,1727,1147
2202,668567822092664832,255,61
2203,668544745690562560,542,241
2204,668542336805281792,484,227
2205,668537837512433665,259,78
2206,668528771708952576,486,237
2207,668507509523615744,338,113
2208,668496999348633600,427,140
2209,668484198282485761,442,250
2210,668480044826800133,480,155
2211,668466899341221888,922,545
2212,668297328638447616,643,313
2213,668291999406125056,259,34
2214,668286279830867968,525,144
2215,668274247790391296,858,243
2216,668268907921326080,573,253
2217,668256321989451776,1354,651
2218,668248472370458624,1029,513
2219,668237644992782336,6457,3009
2220,668226093875376128,314,112
2221,668221241640230912,526,209
2222,668204964695683073,576,204
2223,668190681446379520,674,205
2224,668171859951755264,511,203
2225,668154635664932864,513,331
2226,668142349051129856,581,303
2227,668113020489474048,690,258
2228,667937095915278337,1324,839
2229,667924896115245057,309,117
2230,667915453470232577,218,58
2231,667911425562669056,510,318
2232,667902449697558528,875,390
2233,667886921285246976,1971,1151
2234,667885044254572545,848,511
2235,667878741721415682,406,125
2236,667873844930215936,652,427
2237,667866724293877760,3109,1085
2238,667861340749471744,250,83
2239,667832474953625600,294,65
2240,667806454573760512,1091,524
2241,667801013445750784,337,98
2242,667793409583771648,721,345
2243,667782464991965184,427,254
2244,667773195014021121,240,59
2245,667766675769573376,461,231
2246,667728196545200128,386,159
2247,667724302356258817,505,334
2248,667550904950915073,0,35
2249,667550882905632768,0,33
2250,667549055577362432,5992,2403
2251,667546741521195010,344,133
2252,667544320556335104,897,551
2253,667538891197542400,209,70
2254,667534815156183040,846,562
2255,667530908589760512,488,255
2256,667524857454854144,1753,1172
2257,667517642048163840,380,198
2258,667509364010450944,7005,2221
2259,667502640335572993,550,228
2260,667495797102141441,547,288
2261,667491009379606528,550,237
2262,667470559035432960,265,101
2263,667455448082227200,196,65
2264,667453023279554560,320,93
2265,667443425659232256,807,607
2266,667437278097252352,465,249
2267,667435689202614272,314,85
2268,667405339315146752,480,225
2269,667393430834667520,202,58
2270,667369227918143488,376,170
2271,667211855547486208,508,251
2272,667200525029539841,632,272
2273,667192066997374976,401,110
2274,667188689915760640,768,433
2275,667182792070062081,14774,6472
2276,667177989038297088,194,57
2277,667176164155375616,628,474
2278,667174963120574464,256,86
2279,667171260800061440,228,95
2280,667165590075940865,2763,1197
2281,667160273090932737,263,65
2282,667152164079423490,48881,17801
2283,667138269671505920,4741,2313
2284,667119796878725120,337,133
2285,667090893657276420,341,130
2286,667073648344346624,414,129
2287,667070482143944705,85,14
2288,667065535570550784,169,49
2289,667062181243039745,222,56
2290,667044094246576128,192,51
2291,667012601033924608,462,235
2292,666996132027977728,248,99
2293,666983947667116034,2625,1018
2294,666837028449972224,838,568
2295,666835007768551424,220,82
2296,666826780179869698,258,99
2297,666817836334096384,533,259
2298,666804364988780544,244,94
2299,666786068205871104,783,502
2300,666781792255496192,397,203
2301,666776908487630848,360,178
2302,666739327293083650,240,67
2303,666701168228331520,441,223
2304,666691418707132416,190,48
2305,666649482315059201,899,595
2306,666644823164719104,235,85
2307,666454714377183233,529,213
2308,666447344410484738,105,22
2309,666437273139982337,129,50
2310,666435652385423360,168,54
2311,666430724426358785,321,199
2312,666428276349472768,166,84
2313,666421158376562688,319,114
2314,666418789513326592,127,47
2315,666411507551481857,451,331
2316,666407126856765440,111,41
2317,666396247373291520,168,87
2318,666373753744588802,190,94
2319,666362758909284353,785,578
2320,666353288456101888,224,74
2321,666345417576210432,301,141
2322,666337882303524864,199,93
2323,666293911632134144,513,358
2324,666287406224695296,150,68
2325,666273097616637952,178,77
2326,666268910803644416,105,36
2327,666104133288665088,14435,6681
2328,666102155909144576,80,13
2329,666099513787052032,158,70
2330,666094000022159362,166,76
2331,666082916733198337,119,45
2332,666073100786774016,325,169
2333,666071193221509120,148,62
2334,666063827256086533,480,223
2335,666058600524156928,112,58
2336,666057090499244032,299,142
2337,666055525042405380,440,257
2338,666051853826850816,1230,856
2339,666050758794694657,133,58
2340,666049248165822465,109,40
2341,666044226329800704,300,141
2342,666033412701032449,125,44
2343,666029285002620928,130,47
2344,666020888022790149,2561,520
2345,666020888022790149,2561,520
2346,666020888022790149,2561,520
2347,666020888022790149,2561,520
2348,666020888022790149,2561,520
2349,666020888022790149,2561,520
2350,666020888022790149,2561,520
2351,666020888022790149,2561,520
2352,666020888022790149,2561,520
2353,666020888022790149,2561,520
2354,666020888022790149,2561,520
2355,666020888022790149,2561,520
